,date,title,content,label
62,20170304,"박영수 특검 “우병우 데리고 수사했는데 일은 참 잘해, 일은…”","[동아일보]특검 70일 수사 막전막후박영수 특별검사팀은 국정 농단 사건 수사로 최순실 씨(61·구속 기소)와 김기춘 전 대통령 비서실장(78·구속 기소) 등 박근혜 정부 핵심 실세들을 줄줄이 포토라인에 세웠다. 수사 준비 기간 20일을 포함해 총 90일 동안 특검은 많은 국민의 관심 속에 숱한 화제와 뒷이야기를 남겼다. 박수도 받고 비난도 받으며 검찰에 수사 바통을 넘기는 특검 수사 70일을 되돌아봤다. ○ 5시간 동안 조서 외운 우병우 만 20세에 사법시험 차석으로 ‘소년등과’를 한 우병우 전 대통령민정수석비서관(50). 그의 두뇌는 특검 수사를 받으면서도 빛을 발했다.  우 전 수석은 지난달 18일 오전 10시 특검에 출석해 같은 날 오후 11시 40분까지 13시간 40분 동안 조사를 받았다. 그런데 우 전 수석이 특검 사무실을 나선 것은 이튿날 오전 4시 45분. 조사를 마친 뒤 바로 귀가하지 않고 5시간여 동안 자신의 조서를 꼼꼼하게 읽고 또 읽느라 시간을 보낸 것이다. 조서 내용을 처음부터 끝까지 달달 외운 우 전 수석은 곧바로 자신과 함께 청와대에서 근무했던 검사, 검찰 수사관들을 찾아가 ‘자필 진술서’를 받았다. 특검이 조서를 바탕으로 자신의 구속영장에 담을 혐의 사실을 반박하기 위한 제3자의 진술서를 준비한 것. 과거 검사 시절 치밀하고 집요한 수사로 정평이 났던 그는 같은 자세로 변론 준비를 했다. 결국 그는 법원에서 구속영장 기각 결정을 받아냈다. 박 특검은 3일 기자들과의 오찬 간담회에서 “(우 전 수석에 대해) 구속영장을 재청구하면 100% 발부될 것”이라고 말한 뒤 “우병우, 내가 부장검사 때 30명 가까이 사망한 방화 사건을 맡아서 우병우 검사를 데리고 수사했는데 일은 참 잘해, 일은…”이라고 말했다.  우 전 수석이 어떤 변호인을 선택할지도 검찰과 특검 안팎의 관심이었다. 자신처럼 검찰 ‘특별수사통’ 출신을 선임할 것이라는 예측이 많았지만 그는 검찰 출신이 아닌 법원 영장전담판사 출신 변호사 2명을 선임했다. 특검을 직접 상대하는 것은 자신이 맡고, 법원의 구속영장실질심사에서 법리 논쟁을 벌이는 데 변호사들을 투입한 것이다.○ 영장 스트레스 술로 푼 검사들 특검에 파견된 검사 20명은 수사가 이어진 70일 내내 주말, 명절도 없이 사무실로 출근했다. 현직 대통령 비리 수사라는 부담 때문에 검찰 내 대표적 주당(酒黨)인 윤석열 수석파견검사(57)를 비롯한 대부분의 검사들은 수사를 하는 동안 거의 술을 입에 대지 않았다.  하지만 잠시 금주령을 푸는 때가 있었다. 검사 자신이 담당했던 피의자의 구속영장실질심사가 끝난 뒤 영장 발부 여부가 가려질 때까지 술잔을 기울이며 시간을 보냈던 것. 온 국민이 초미의 관심을 기울이는 가운데 수사 성적표를 받아야 하는 스트레스를 견디기 위해서였다고 한다. 특검팀은 수사를 공식 종료한 지 이틀이 지난 2일 저녁 처음이자 마지막 전체 회식을 했다.○ ‘패셔니스타’ 특검보…말수 줄인 박영수 특검 다양한 컬러의 겨울 코트를 바꿔 입어가며 머플러를 세련되게 소화해 ‘코트의 요정’이라는 별명을 얻은 이규철 특검보. 패션잡지와 연예 매체에서까지 주목한 이 특검보의 패션은 그의 아내 작품이다. 이 특검보는 ‘옷을 잘 입는 비결이 뭐냐’는 질문에 “난 옷걸이다. 그냥 아내가 걸어주는 대로 입고 온다”고 답했다.  특검 출범 직후 언론에 많은 말을 쏟아냈던 박영수 특검은 수사가 본격화하면서 언론 접촉을 극도로 자제했다. 박 대통령 탄핵심판과 직간접적으로 연결되는 수사였기 때문에 불필요한 잡음을 만들지 않기 위해서였다. 특검 수사가 종료된 지난달 28일 밤 동아일보 기자는 박 특검의 집 앞에 찾아가 수사를 마친 소회를 물었다. 그는 한마디도 하지 않았다.○ ‘염병하네’ 스타덤 서울 강남구 대치동 특검 사무실이 있는 빌딩의 청소근로자 임순애 씨(65)의 ‘염병하네’ 발언은 인터넷에서 큰 화제가 됐다. 서울구치소에 수감된 채 여섯 차례나 특검의 출석 요구를 거부했던 최순실 씨는 1월 25일 체포영장 집행으로 특검 사무실에 끌려왔다.  호송차에서 내린 최 씨가 언론사 취재진 앞에서 갑자기 “자유민주주의 특검이 아닙니다. 너무 억울해요”라고 소리쳤다. 최 씨를 향해 카메라 플래시가 터지던 순간, 기자들 뒤편에 서 있던 임 씨가 “염병하네”를 외쳤다. 그것도 세 번씩이나. 임 씨의 목소리가 방송에 그대로 나갔고 인터넷을 중심으로 많은 사람들의 관심이 목소리의 주인공에게 쏠렸다. 임 씨의 “염병하네” 발언을 못마땅하게 여긴 쪽에서는 임 씨가 특정 정당 당원이라는 가짜 뉴스를 퍼뜨렸다. 또 ‘임 씨가 해고당할 위기에 처했다’는 찌라시가 돌았다. 임 씨의 발언을 지지하는 쪽에서 만든 것으로 추정되는 찌라시였다. 정작 임 씨의 반응은 담담했다. “아휴, 저는 평범한 일반 국민이에요. 열심히 일하시는 특검팀을 위해 일할 수 있었던 게 감사할 뿐입니다.” ○ ‘특검 도우미’ 장시호 국정 농단 사건의 실체가 드러난 데에는 최 씨의 조카 장시호 씨(37·구속 기소)의 수사 협조가 결정적이었다. 장 씨는 특검에 최 씨의 태블릿PC를 제출했고, 최 씨와 박 대통령이 연락할 때 사용한 차명 휴대전화 번호도 제보했다. 장 씨는 수사가 끝난 뒤 검사들에게 “두 달 동안 마음 써 주셔서 감사하다”는 내용의 손편지를 써서 보내기도 했다. 반면 최 씨는 특검에서 ‘진상 손님’으로 통했다. 출석 거부는 기본이고 간혹 조사를 받으러 특검 사무실에 와도 진술은 하지 않고 특검의 수사 상황을 정탐하기만 했다고 한다. 특히 조카 장 씨가 최 씨에게 불리한 진술을 하거나 증거를 제시했다는 사실을 알게 될 때마다 “내게 덤터기를 씌우다니, 가만두지 않겠다”며 치를 떨었다고 한다. 허동준",BH
63,20170305,"파면이냐, 직무복귀냐… 朴대통령 탄핵심판 '운명의 한 주'","박근혜 대통령이 대국민담화 발표를 위해 지난해 11월29일 오후 청와대 춘추관으로 들어서고 있다. 최순실 국정농단 사태와 관련한 박 대통령의 세번째 담화였다. 이날 박 대통령은 “대통령 임기 단축을 포함한 진퇴 문제를 국회 결정에 맡기겠다”고 말했다. 2016.11.29/뉴스1 © News16일 혹은 7일 선고시점 공지… 10일 선고 가능성12주 넘긴 탄핵심판 사실상 마지막 주간 돌입(서울=뉴스1) 안대용 기자 = 파면이냐, 직무 복귀냐.박근혜 대통령과 대한민국의 미래를 좌우할 '운명의 한 주'가 시작됐다.지난해 12월9일 국회에서 탄핵소추안이 가결된 후 12주 넘게 쉼없이 달려온 헌법재판소는 이르면 이번 주 후반 박 대통령 탄핵심판 선고를 진행한다. 이정미 헌재소장 권한대행의 퇴임일인 13일 이전 '8인 체제의 헌재'가 박 대통령 탄핵심판의 결론을 내놓을 것이 확실시되는 상황에서 헌재가 6일(월)이나 7일(화)께 선고 시점을 공지하고 10일(금)께 선고할 가능성이 높다는 관측이 지배적이다.헌재가 이 권한대행의 임기 마지막 날인 13일에 선고하기로 결정한다고 해도 이번 주 안에는 선고날짜를 확정해야 하기 때문에 사실상 탄핵심판의 마지막 주간으로 접어드는 것이다.헌재는 사건 접수 직후 긴급 재판관회의를 열고, 주심을 강일원 재판관으로 정한 뒤 본격 심리에 돌입했다.유일한 선례인 2004년 노무현 전 대통령 탄핵심판 사건에서 진행하지 않았던 변론 전 준비절차를 지난해 12월 22일과 27일, 30일 3차례 열어 국회가 제출한 탄핵소추사유의 쟁점과 증거·증인 등을 정리했다.헌재는 준비절차를 통해 소추의결서에 담긴 탄핵사유를 Δ최순실씨 등 비선조직에 의한 국정농단으로 국민주권주의와 법치주의 위반 Δ대통령 권한 남용 Δ언론의 자유 침해 Δ생명권 보호의무 위반 Δ뇌물수수 등 형사법 위반을 비롯한 법률 위배행위 등 5가지로 분류했다.지난 1월3일 오후 서울 종로구 헌법재판소 대심판정에서 박한철 헌재소장 등 재판관 9명 전원이 참석한 가운데 박근혜 대통령 탄핵심판 첫 공개변론이 열리고 있다. 2017.1.3/뉴스1 © News1 유승관 기자이후 새해 첫주부터 본격적인 공개 변론이 시작됐다.지난 1월3일 1회 변론은 피청구인 당사자인 박 대통령이 심판정에 나오지 않아 9분 만에 종료됐지만 2회 변론부터는 헌법재판소법에 따라 박 대통령 출석없이 재판이 진행됐고, 박 대통령은 최종변론까지 심판정에 출석하지 않았다.1월5일 2회 변론에서 윤전추 청와대 행정관을 시작으로 이어진 탄핵심판 증인신문은 지난달 22일 16회 변론까지 국정농단 의혹의 중심인물인 최순실씨 등 총 25명을 상대로 진행됐다. 안종범 전 청와대 정책조정수석은 1월16일 5회 변론과 2월22일 16회 변론 등 2차례에 걸쳐 증언대에 섰다.숨가쁘게 달려온 탄핵심판 공개 변론은 지난달 27일 약 6시간40분에 걸친 17회 변론으로 모두 마무리됐다.헌재가 탄핵심판을 심리하는 동안 공교롭게도 박한철 전임 소장의 임기가 만료되면서 재판장이 이정미 권한대행으로 바뀌었다. 탄핵심판을 지휘할 선장이 재판 도중 바뀌었지만 두 재판장은 변론 시작부터 끝까지'공정성'을 강조했다.헌재가 탄핵을 인용할 경우 박 대통령은 그 즉시 대통령직을 잃게 되며 기각 혹은 각하할 경우 곧바로 직무에 복귀하게 된다.만일 박 대통령이 파면되면 대통령 선거는 공직선거법 제35조 1항에 따라 선고일로부터 60일 이내에 치러지게 된다. 10일을 기준으로 60일이 되는 날은 5월9일이며 13일을 기준으로 60일이 되는 날은 5월12일이다.물론 박 대통령이 직무에 복귀할 경우 대선은 원래 예정된 12월에 치러진다.선고가 초읽기에 들어간 상황에서 '8인의 현자(賢者)'들이 어떤 결론을 내놓을지 나라 안팎의 시선이 헌재로 집중되고 있다.지난달 27일 서울 종로구 재동 헌법재판소에서 열린 박근혜 대통령 탄핵심판 최종 변론에서 이정미 헌법재판소장 권한대행이 발언하고 있다. 2017.2.27/뉴스1 © News1",BH
64,20170306,[특검최종발표]국정농단 몸통은 朴대통령…특검 결론(종합),"박영수 특별검사가 6일 오후 서울 강남구 대치동 특검 사무실에서 '최순실 국정농단' 사건에 대한 최종 수사결과 발표를 하고 있다. 2017.3.6/뉴스1 © News1 임세영崔 '요청' 朴 'OK'…뇌물·직권남용·기밀누설 혐의'우병우·정유라·블랙리스트' 수사 바통 이어받는 檢(서울=뉴스1) 특별검사팀 = 최순실·박근혜 국정농단 사건을 수사해온 박영수 특별검사팀이 90일간의 수사결과를 6일 발표했다.삼성 뇌물 및 대기업 기금출연, 문화계 블랙리스트, 공·사기업 부당인사 개입, 해외원조개발사업 이권개입 의혹 등 화수분처럼 터져나온 의혹의 중심에는 항상 '비선실세' 최순실씨(61·구속기소)와 함께 박근혜 대통령이 있었다.특검팀은 이날 발표에서 박 대통령에 대한 뇌물수수와 직권남용, 공무상기밀누설 혐의 등의 물증을 상당 부분 확보했다고 밝혔다. 대통령의 불소추 특권이 임기종료와 함께 사라지면 박 대통령에 대한 대대적 검찰 수사가 불가피하게 됐다.◇""朴대통령, 최순실과 433억 삼성뇌물 공범…블랙리스트 지시""특검은 박 대통령과 '비선실세' 최순실씨(61·구속기소)가 공모해 이재용 삼성전자 부회장(49·구속기소)의 승계를 돕는 대가로 298억원의 뇌물을 수수했다고 봤다. 지원을 약속했지만 지급되지 못한 금액까지 포함하면 뇌물 액수는 433억2800만원에 달한다.특검의 최종수사결과발표에 따르면, 삼성은 2015년 10월2일부터 2016년 3월3일 사이에 최씨가 소유한 영재센터(16억 2800만원), 미르재단(125억원), K스포츠재단(79억원) 등을 우회적으로 지원했다. 최씨 일가에 말 구입·운용비 등 77억9735만원은 직접 지원했다. 최씨 측에 넘어간 액수만 298억 2535만원이다.특검팀은 수사과정에서 새롭게 밝혀낸 '문화계 블랙리스트'의 최종 윗선이 김기춘 전 청와대 비서실장(78·구속기소)이 아닌 박 대통령이라는 사실도 확인했다.박 대통령은 2013년 9월부터 지난해 9월까지 한국문화예술위원회(예술위)와 영화진흥위원회(영진위), 한국출판문화산업진흥원(출판진흥원)의 문화예술진흥기금 심사에 개입해 19명의 후보자가 예술위 책임심의위원 선정에서 배제되도록 했다.또 2015년 5월 9473명에 달하는 명단을 작성하는 등 지속적으로 업데이트된 명단을 토대로 예술위에서는 공모사업 등 325건, 영진위에서 예술영화전용관 지원 등 8건, 출판진흥원에서 22개 도서를 세종도서 선정에서 배제하도록 지시한 혐의도 확인했다.또 박 대통령은 김 전 실장과 김종덕 전 문체부 장관(60·구속기소)과 공모해 2014년 9월 문화·예술계 지원배제에 미온적인 태도를 보이는 문체부 1급 실장 3명에게 사직서를 제출하게 한 혐의도 받고 있다.© News1 방은영 디자이너◇""朴, 崔 요청받고 외교부·코이카·하나은행 인사 개입""특검팀은 미얀마 공적개발원조(ODA)사업과 관련한 최씨의 비리행위에도 박 대통령이 개입한 것으로 결론내렸다.박 대통령은 최씨의 요청으로 유재경 주 미얀마 대사와 김인식 코이카 이사장을 임명했는데, 이것은 최씨의 비리행위에 결정적인 도움이 됐다. 박 대통령은 또 하나은행 본부장 인사를 강요한 직권남용 혐의의 공범으로 적시됐다. 특검은 당시 주 미얀마 대사와 코이카 이사장은 외교부에서 이미 다른 인물로 내정해 청와대에 보고한 상태였음에도, 박 대통령이 최씨의 요청에 따라 최종 인선을 바꾼 것으로 판단했다.또한 최씨는 박 대통령과 공모해 2016년 1월쯤 안종범 전 경제수석(58·구속기소)과 정찬우 당시 금융위원회 부위원장(54)을 통해 김정태 하나금융그룹 회장에게 자신의 측근인 이상화 하나은행 프랑크푸르트 지점장을 글로벌 영업 2본부장으로 승진 임명하도록 강요했다. 하나은행의 본부장급 인사는 하나은행장의 추천 이후 금융지주회사 관계사경영관리위원회의 추인으로 결정돼 청와대 경제수석실이나 금융위원회에서 개입할 근거가 없다. 특검은 이에 대해 최씨를 직권남용 권리행사방해 혐의로 기소하는 한편 박 대통령의 공모를 적시했다.6일 오후 서울역 대합실에서 시민들이 최순실 국정농단 파문을 파헤쳐온 박영수 특검팀의 최종 수사 결과 발표를 지켜보고 있다. 2017.3.6/뉴스1 © News1 박지혜 기자◇""비선진료 있었지만…세월호 당일 시술은 확인 안돼""특검은 최종수사결과 발표에서 세월호 참사 당일인 2014년 4월16일 박 대통령의 미용시술 여부 등을 규명하지 못했다고 밝혔다.특검이 박 대통령에게 미용성형 시술을 했던 정기양 연세대 세브란스병원 피부과 교수(58)와 성형외과 '김영재의원'의 김영재 원장(57), 대통령 자문의를 지낸 김상만 전 녹십자아이메드 원장(55) 등을 상대로 4월16일 당일과 그 전후 행적을 확인한 결과 모두 청와대에 출입한 사실이 확인되지 않았다. 특검에 따르면 2013년 3월쯤부터 박 대통령의 피부과 자문의로 활동하면서 박 대통령에게 필러·보톡스 시술을 한 정 교수는 4월15일 오후부터 2박3일간 광주에서 열린 대한피부과학회 춘계학술대회 참석을 위해 광주에 머물렀던 사실이 확인됐다.또 2013년 12월부터 속칭 '보안손님'으로 청와대를 드나들며 2014년 7월쯤 박 대통령에게 보톡스 시술 등을 한 김 원장도 세월호 참사 당일에는 골프를 친 사실이 확인됐다.'비선주치의'들에 의해 박 대통령에 대한 피부미용 시술 등이 이뤄진 사실은 일부 파악했지만, 세월호 당일 진료 여부는 확인되지 않은 셈이다.아울러 박 대통령의 머리손질 및 화장을 담당한 정모씨 자매도 조사한 결과 박 대통령은 세월호 당일 오후에만 1차례 머리손질을 받은 것으로 확인됐다.  참사 당일 정씨 자매가 관저 파우더 룸에서 미용도구를 펼치는 등 준비를 하고 있는데, 박 대통령이 급하게 들어오면서 '오늘 빨리 좀 부탁드린다'고 해서 평소(40분)와 달리 정씨 자매는 20~25분만에 머리손질을 끝냈다고 전했다.그러나 특검은 박 대통령의 4월15일 저녁부터 참사 당일 오전 10시까지의 행적은 확인되지 않는다고 밝혔다. 특검 측은 ""청와대 측이 압수수색 영장 집행을 거부해 관저 출입내역을 확보할 수 없었고, 박 대통령에 대한 조사도 이뤄지지 않아 더 이상의 구체적인 내용에 대해서는 확인하지 못했다""고 설명했다.서울 서초구 대검찰청. 2016.8.23/뉴스1 © News1 신웅수 기자◇특검, '朴·禹·정유라·화이트리스트' 검찰에 이관특검팀이 새롭게 인지하고도 수사기간이 종료됨에 따라 마무리짓지 못한 사건들은 모두 검찰에 이관된다.박 대통령 관련 혐의와 우병우 전 청와대 민정수석(50)의 직권남용 및 비위사건, 청와대가 특정 단체에 지원을 지시한 '화이트리스트' 수사, 최씨 딸 정유라씨(21) 관련 사건 등이다.박 대통령의 삼성 관련 뇌물수수 혐의, 블랙리스트 및 공·사기업 인사개입 등 관련 직권남용 혐의, 최순실씨에 기밀문서를 넘긴 공무상기밀누설 혐의 등은 검찰의 보강조사를 거쳐 박 대통령의 임기 후 재수사가 이뤄질 전망이다.우 전 수석은 문체부와 외교부, 공정거래위원회 공무원을 대상으로 한 부당 인사조치, 공직 신설 및 정실 인사 요구 등에 대한 직권남용 권리행사방해, 위력에 의한 특별감찰관 등 직무수행 방해, 미르·K스포츠재단 관련 진상을 은폐한 혐의(직무유기), 민간인 불법사찰 등 혐의를 받고 있다.특검팀은 세월호 수사방해 의혹과 우 전 수석의 가족회사 ㈜정강 자금 관련 의혹에 대해서 검찰에서 추가로 수사해야 한다고 판단했다. 특검팀은 구속영장에 적시한 11개 범죄사실과 관련된 총 25권의 수사기록 일체와 총 16권 분량의 고발·진정·수사의뢰 사건 등 16건을 검찰에 인계·이첩한다는 방침이다.특검팀은 청담고와 이화여대 입학 및 학사비리 등에 대해 위계공무집행방해와 업무방해 혐의를 받고 있는 정씨에 대해선 지난 2월24일 체포영장을 재발부 받아 법무부를 통해 덴마크 법무부에 전달한 상태다. 정씨는 국내송환을 거부하며 버티고 있지만 국내로 이송되는 즉시 검찰에 넘어가게 된다.또한 특검팀은 문화계 블랙리스트 사건을 수사하면서 청와대 주도로 전국경제인연합회에 특정단체의 활동비 지원을 요구한 소위 '화이트리스트' 존재도 파악했다. 청와대가 특정단체명과 단체별 지원금 액수를 지정해 전경련 임직원들에게 활동비를 지원하도록 요구하는 방식이다.청와대는 2014년 삼성, LG, 현대차, SK 등 대기업에서 받은 자금과 전경련 자금을 합해 약 24억원을 청와대 지정 22개 단체에, 2015년 31개 단체에 35억원, 2016년 22개 단체에 약 9억원 등 총 68억원을 지원하도록 한 것으로 드러났다. 이같은 의혹 역시 검찰에서 재수사가 불가피해졌다",BH
65,20170307,"헌재 ""탄핵심판 선고일 8일 이후 통보""…선고기일 지정 못해","8일 평의후 통보 가능성 커…'10일 유력' 속 13일 이후도 거론(서울=연합뉴스) 임순현 기자 = 박근혜 대통령 탄핵심판 선고를 앞둔 헌법재판소가 7일로 예상됐던 선고기일 공개를 8일 이후로 미루기로 했다. 헌재 관계자는 7일 ""박 대통령 탄핵심판 평의를 오늘 오후 3시부터 4시까지 진행했다""면서 ""오늘 선고기일과 관련된 발표는 없다""고 밝혔다. 7일 헌재가 이례적으로 오후에 평의를 열면서, 일각에서는 이날 선고기일을 지정해 대통령과 국회 양측에 통보할 것이라는 관측이 많았다. 하지만 1시간 동안 진행된 평의에서 재판관들이 합의점을 찾지 못해 선고일을 지정하지 못한 것으로 전해졌다. 합의점을 찾지 못한 이유는 알려지지 않았다. 헌재는 8일에도 평의를 열어 선고기일과 관련된 논의를 이어갈 전망이다. 이르면 이날 오후 선고기일을 지정해 당사자에게 통보할 가능성이 크다는 관측이 나오고 있다. 이정미 헌재소장 권한대행의 퇴임일인 13일 전에 선고할 것이라는 전망이 우세하지만, 선고기일 통보가 하루 늦춰지면서 13일 이후 선고할 가능성도 적지 않다는 관측도 나온다.",BH
66,20170308,"헌재, 탄핵심판 10일 오전 11시 선고…TV 생중계 허용(상보)",이정미 헌재소장 권한대행[아시아경제 김민진 기자] 박근혜 대통령에 대한 대통령직 파면 여부가 오는 10일 오전 11시 가려진다. 배보윤 헌법재판소 공보관은 8일 “대통령 탄핵사건에 대한 결정 선고를 10일 오전 11시 한다”며 “방송 생중계를 허용할 방침”이라고 밝혔다.탄핵심판 선고기일이 확정됨에 따라 국회가 지난해 12월9일 탄핵소추 의결서 정본을 헌재에 제출한 지 91일 만에 대통령 탄핵 여부 판단이 내려진다.박 대통령은 이날 헌법재판소의 결정에 따라 선고 즉시 자리에서 물러나거나 직무정지 상태에서 벗어나 대통령직에 복귀하게 된다.결론이 미리 새나가는 것을 방지하기 위해 평결은 선고 당일 내려질 가능성이 높다. 이날 재판관 8명 중 6명 이상이 인용(탄핵 찬성) 의견을 내면 박 대통령은 헌정 사상 처음으로 탄핵심판에 의해 파면된다. 기각 요건은 3명 이상이 반대하는 경우다.탄핵심판 선고에서는 소수의견을 낸 재판관의 실명과 논리가 공개된다. 2004년 노무현 전 대통령 탄핵심판 당시에는 소수의견을 낸 재판관을 공개하지 않았다.헌재는 선고를 앞두고 결정문 작성 등 막바지 준비에 한창이다. 재판부는 이날도 오후 3시부터 2시간 넘게 평의를 진행했다.김민진 기자,BH
67,20170309,탄핵정국 92일만에 종료…심리 당긴 결정적 요인은?,"세 차례 준비기일이 ‘신의 한수’쟁점 5가지로 압축, 본안에 집중지난해 12월9일 국회가 박근혜 대통령 탄핵소추안을 통과시키면서 시작된 탄핵정국이 92일 만에 마침표를 찍는다.헌법재판소는 박 대통령 대리인단의 잇단 ‘지연작전’으로 변론을 종결하기까지 난항을 겪어왔다. 그러나 오는 10일 오전 11시를 ‘디데이’로 정하면서 3개월 만에 결론을 내게 됐다. 63일이 소요됐던 2004년 노무현 대통령 탄핵심판 때보다 한달 가량 더 지연된 셈이다. 이정미 헌법재판소장 권한대행이 박근혜 대통령 탄핵심판 선고를 하루 앞둔 9일 오전 서울 종로구 재동 헌법재판소로 출근하고 있다. ［사진=연합뉴스］그러나 이번 박 대통령 탄핵소추 사유가 13개에 달한 데다 검찰로부터 넘겨 받은 수사기록이 5만쪽이 넘고 증인신문만 26차례 진행한 점에 비춰보면 헌재가 이번 탄핵심판을 비교적 속도감 있게 진행했다는 평가를 받는다.그 배경엔 헌재가 본격 변론기일에 들어가기에 앞서 준비절차기일을 세 차례 가진 것이 결정적이었다는 분석이 나온다.헌재는 박 대통령 탄핵소추의결서가 접수되고 3일 만인 지난해 12월12일 준비절차를 실시하겠다고 발표했다. 노무현 대통령 탄핵심판 사건 때와 달리 이번 사건은 쟁점이 많아 정리가 필요하다고 보고 준비절차 기간을 부여했다. 준비절차를 전담할 ‘수명재판관’으로는 당시 퇴임을 3개월 앞둔 이정미 재판관과 강일원 주심 재판관, 이진성 재판관을 투입했다.수명재판부는 첫 준비절차기일부터 방대한 탄핵사유를 5가지 유형으로 정리하는 등 효율적인 심리를 위해 적극적으로 움직였다.탄핵심판 후반 박 대통령 측 대리인 김평우 변호사가 쟁점으로 끌어올린 ‘국회 의결절차의 적법성 문제’도 이미 준비절차기일에서 정리된 사항이었다.김 변호사는 탄핵심판 16차 변론에서 100분간 구두 변론을 펼치면서 “국회의 탄핵소추의결 자체가 위법했다”며 “절차가 공정하지 못했으니 이 부분을 반드시 다뤄달라”고 주장했다. 적법절차의 문제를 다루기 위해 심리를 원점에서부터 다시 시작해야 한다는 것이다.그러나 앞서 박 대통령 측 대표 대리인 이중환 변호사는 지난해 12월27일 열린 2차 준비절차기일에서 절차에 대한 문제제기는 철회하겠다고 밝혀 재판부는 이 부분을 다루지 않기로 한 바 있다.당시 강일원 주심 재판관은 “재판부도 논의했는데 이 부분(절차적 정당성)이 꼭 필요하다고 하시면 다시 논의해보겠다”고 하자 국회 측 황정근 변호사는 “본안 전 항변은 철회하는 게 좋을 듯 하다”고 말했고 이 변호사는 “그렇게 하겠다”고 답했다.강일원 재판관의 “절차적인 것은 치워버리고 사실 인정에 대한 진검승부를 해보자”는 발언도 이때 나왔다. 결과적으로 양측이 당시 준비기일에서 본안에 집중하기로 약속하면서 탄핵심판의 본질에 집중하는 계기가 됐다.김현일",BH
68,20170310,"헌재 ""대통령 파면으로 얻는 헌법이익 압도적…법위반 중대""",발언하는 이정미 헌재소장 권한대행(서울 사진공동취재단=연합뉴스) 박근혜 대통령 탄핵심판 마지막 변론기일인 27일 서울 종로구 재동 헌법재판소 대심판정에서 이정미 헌법재판소장 권한대행이 탄핵심판을 주재하고 있다. 2017.2,BH
69,20170311,끝까지 기각 확신한듯… 靑 “朴대통령 말 잃을 정도로 충격”,"[동아일보][헌재 첫 대통령 파면]靑, 8대 0 인용에 침통삼성동 사저 도착한 경호실-총무비서관실… 통신장비 등 들여가 헌법재판소가 박근혜 대통령의 파면을 선고한  10일 오후 서울 강남구 삼성동 박 전 대통령 사저에 청와대 관계자들이 도착했다(왼쪽 사진). 대통령경호실과 총무비서관실 소속인  이들은 사저로 경호비품 등 물건을 옮겼다. 오른쪽 사진은 경호실 관계자가 통신장비가 담긴 박스를 옮기고 있는 모습. 최혁중 기자",BH
70,20170312,"박前대통령 ""진실은 반드시 밝혀진다""…헌재불복·法투쟁 시사(종합2보)",굳은 표정 박 전 대통령(서울=연합뉴스)  서명곤 기자 = 헌재의 탄핵 심판 선고에서 파면당한 박근혜 전 대통령이 12일 오후 청와대를 떠나 서울 강남구 삼성동 사저에 도착하고 있다.,BH
71,20170313,"최순실 ""국민에 죄송·마음도 착잡""…'朴 파면' 심경 드러낸 듯","""더블루K에 몰아준 것처럼 몰고 가…대통령, 그렇게 지시한 것 아냐""김종 증인 신문 과정서 복잡한 심경 토로가려도 모두가 아는 얼굴(서울=연합뉴스) 서명곤 기자 = 13일 오전 국정농단 사태로 법정에 선 '비선 실세' 최순실 씨가 서울 서초구 서울중앙지법에서 열린 속행공판에 출석하기 위해 호송차에서 내려 법정으로 향하고 있다. 2017.3.13",BH
